更新时间,#genre#
20251124-08-13-56,url


whitelist,#genre#
CCTV11,http://36.46.98.117:8025/rtp/239.112.205.213:5140
CCTV11,http://27.184.29.216:12312/rtp/239.254.201.123:8120
CCTV11,http://111.162.204.74:8686/rtp/225.1.2.192:5002
CCTV10,http://36.46.98.117:8025/rtp/239.112.205.86:5140
CCTV11,http://115.171.216.120:4000/rtp/225.1.8.73:8120
CCTV11,http://1.58.246.115:4001/rtp/229.58.190.134:5000
CCTV11,http://114.107.44.68:8188/rtp/238.1.78.206:7502
CCTV12,http://121.231.65.86:8095/rtp/239.49.8.135:6000
CCTV11,http://223.167.230.235:4022/rtp/239.45.1.196:5140
CCTV12,http://114.254.33.252:18888/rtp/239.3.1.64:8124
CCTV12,http://61.159.134.162:4022/rtp/238.255.2.15:5999
CCTV12,http://114.100.195.157:4022/rtp/238.1.78.242:7808
CCTV12,http://116.235.57.69:4022/rtp/239.45.3.10:5140
CCTV10,http://gslbmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv10hd/2000/index.m3u8?msisdn=20251124140032cc8e39ab6aa445adbbc0d1eaf8be60d5&mdspid=&spid=699004&netType=0&sid=5500212874&pid=2028597139&timestamp=20251124140032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=624878405&ParentNodeID=-99&assertID=5500212874&client_ip=106.13.250.88&SecurityKey=20251124140032&promotionId=&mvid=5100001696&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=df6b0fa3ba141cba8b68bc4a149a091b&ddCalcu=bd1fe9620b4a009f4a13ab4ac1b4816cbb8a
CCTV12,http://111.113.88.198:2000/rtp/239.121.4.159:8938
CCTV11,http://106.59.3.203:55555/rtp/239.200.201.125:8480
CCTV12,http://1.58.246.115:4000/rtp/229.58.190.158:5000
CCTV12,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=202511241400325fe710ee4fe5435fb3260526924ef323&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20251124140032&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=106.13.250.88&SecurityKey=20251124140032&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=WX-A1-8.11.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8e4e6d650731a7d5bb1e51218c6e9fe5&ddCalcu=58eeef429e3e606dc68510271351ea17bdb5
CCTV12,http://115.171.80.57:1688/rtp/225.1.8.12:8124
CCTV12,http://36.46.98.173:8025/rtp/239.112.205.88:5140
CCTV12,http://121.29.141.197:4022/rtp/239.253.92.197:6062
CCTV12,http://27.184.29.216:12312/rtp/239.254.200.161:6000
CCTV12,http://36.46.98.117:8025/rtp/239.112.205.88:5140
CCTV12,http://111.162.204.74:8686/rtp/225.1.1.142:5002
CCTV12,http://1.58.246.115:4001/rtp/229.58.190.158:5000
CCTV12,http://223.167.230.235:4022/rtp/239.45.3.10:5140
CCTV13,http://121.231.65.86:8095/rtp/239.49.1.13:6000
CCTV12,http://115.171.216.120:4000/rtp/225.1.8.12:8124
CCTV13,http://114.254.33.252:18888/rtp/239.3.1.124:8128
CCTV12,http://114.107.44.68:8188/rtp/238.1.78.242:7808
CCTV13,http://114.100.195.157:4022/rtp/238.1.79.35:4392
CCTV13,http://61.159.134.162:4022/rtp/238.255.2.16:5999
CCTV13,http://116.235.57.69:4022/rtp/239.45.1.198:5140
